language,lect,s_citation,m_citation,s_gloss,m_gloss,class,source,contributor,glottocode
Andi,Gagatli,пайт1ун,,фаэтон,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,пистолет,,пистолет,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,пулемет,,пулемет,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссургу,,рубанок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тапанча,,револъвер,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тупанги,,винтовка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тупанги,,лом,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ухт1ир,,напильник,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хуц1у,,щипцы,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ххелчаму,,сабля,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хъендиро,,коса,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хъанджар,,кинжал,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хъундагъи,,приклад,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хъухъадир,,пила,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,цел,,мотыга,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чалта,,секира,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чахъма,,затвор,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чачма,,дробь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ч1ир,,порох,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,эрхъва,,штык,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,арком,,ложка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гема,,половник,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъадцара,,миска,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,джебу,,маслобойка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,джинна,,деревянная ложка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кору,,кувшин,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къгом,,поднос,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1ассци,,таз,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хума,,миска с крышкой,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1умур,,вилка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1араъи,,посуда,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чирахъи,,лампа,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чонгол,,чаша,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,абчахол,,помои,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,бара,,кизяк,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,бешен,,матрац,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гиловка,,фунт,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гиловкол,,весы,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,грамм,,грамм,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гудур,,капкан,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьабу,,уголь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьикьубилъидйа,,войлок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьанк1вара,,чурбан,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьушк1ал,,качели,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,диван,,диван,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,дум,,ковер без ворса,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,дунгил,,яма,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зунзул,,примитивная зурна,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зунура,,зурна,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,инккуб,,желоб,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,йургьан,,одеяло,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кван,,пучина,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,квасрахъи,,палас с ворсом,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кини,,колыбель,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кире,,вьюк,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кире,,груз,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,корзина,,корзина,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кровать,,кровать,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къай,,имущество,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кьали,,барабан,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кьали,,труба,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кьали,,мерка в 5 сахов,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къак1ва,,полено,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,к1ама,,чесаная шерсть для гладкой стороны бурки,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,к1урц1ц1о,,сучок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,луллу,,мудштук c трубкой,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лъуди,,дрова,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мок1о,,стул,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мок1о,,табуретка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мушт1ухъи,,мудштук,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,набти,,керосин,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,паднар,,тахта,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,паднар,,нары,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,пандур,,бандура,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,простинйа,,простыня,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рукъил,,бревно,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссагъи,,сах,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссапин,,мыло,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссаъати,,часы,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссурати,,изображение,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тара,,мешок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тибар,,мешок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тибар,,ноша,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1амсса,,ковер,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1улъи,,отходы шерсти,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хохой,,огонь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хъабдилл1и,,бревно,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1умур,,щепка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1ц1ипила,,овечий кизяк,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чемодан,,чемодан,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,черме,,бочка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чил,,навоз,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ч1инк1вал,,свалявшаяся шерсть,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,щалеги,,кадка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,цщомщол,,свисток,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,азбор,,двор,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,эхъи,,камин,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,эхъи,,очаг,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,базар,,базар,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,бекъи,,клев,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,бик1ун,,угол,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гачи,,известка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гараци,,жердь с сучьями,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъадил,,развалина,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъадил,,загон для скота,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъари,,лестница,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъанк1о,,гвоздь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъекъер,,край,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъекъер,,основание,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьинц1о,,камень,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьокъгор,,пол,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьума,,столб,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,забор,,забор,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ингур,,окно,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кав,,ворота,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кирпич,,кирпич,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кули,,хутор,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,курки,,печь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,курки,,камин,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къват1а,,улица,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къен,,стена,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къуну,,плита,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къуну,,камень,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къгурч1ч1ил,,дыра в стене,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къиру,,мост,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къури,,скала,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къуч1ч1и,,фундамент,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лажбар,,краска,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лади,,дымоход,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лекъвал,,потолок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,локъу,,навес,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лом,,крыша,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,майдан,,площадь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мижи,,камень,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,микъи,,дорога,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,милки,,дом,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,пеши,,печь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рагьал,,край,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рей,,двор,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рейл1ул,,порог,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рохъи,,канава,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссангар,,баррикада,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссангар,,барьер,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,сур,,песок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,сур,,земля,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссемети,,цемент,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тохасси,,засов,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тохасси,,ставни окна,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тукан,,магазин,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,херсси,,крючок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къала,,крепость,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ч1абар,,глина,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ч1абат1и,,сера,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ч1ич1ом,,камешек,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,шэгьер,,город,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,щалйа,,тина,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,щалйа,,ип,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,щинк1и,,петли,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,шир,,воск,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,щокъга,,черепица,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,амму,,мутный поток,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,анччу,,тень,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,бил,,гора,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,биччин,,теневая сторона,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъижи,,холм,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьава,,воздух,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьамлу,,туман,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гоогоом,,прохлада,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,игьур,,пруд,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зар,,лед,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ихоххул,,сугроб,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къодо,,поток,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,милъи,,солнце,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мочи,,ветер,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,порц1ц1и,,луна,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,порц1ц1и,,месяц,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,пудилол,,пурга,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,пудилол,,снежная буря,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ригьи,,время,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,серу,,буря,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,суннир,,молния,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссур,,буран,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ххару,,вихри,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1оборц1а,,радуга,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1ц1а,,звезда,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1ц1илкъу,,иней,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1ц1уму,,прохлада,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,щиб,,роса,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,аббасси,,двадцать копеек,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кепекки,,копейка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мисиди,,золото,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,орси,,деньги,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,орси,,серебро,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,сом,,рубль,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тумен,,червонец,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тумен,,десять рублей,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,шагьи,,пять копеек,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьац1аккуб,,алюминий,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьир,,красная медь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,йези,,медь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,карбит,,бронза,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ккуб,,железо,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тутийа,,цинк,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1уши,,свинец,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чирон,,сталь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,адаб,,вежливость,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,адати,,обычай,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,аджад,,рок,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,аджад,,смерть,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,азаб,,наказание,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,алджан,,рай,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,амад,,характер,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,амру,,приказ,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,apзи,,жалоба,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,эск1ар,,армия,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,accp,,пропопка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ахьал,,половина,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,бещи,,сила,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъавгъа,,смута,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъавгъа,,скандал,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъалмагъар,,скандал,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъира,,страсть,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьак1а,,штраф,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьел,,положение,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьалт1и,,работа,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьекьим,,пядь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьилла,,хитрость,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьукумати,,правительство,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьунap,,талант,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьухъел,,вздох,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,даъба,,спор,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,джаваб,,ответ,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,джуджагъи,,ад,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,забастовка,,забастовка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,заседание,,заседание,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зигара,,стон,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ихтилат,,развлечение,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,калам,,речь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,камар,,часть,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кванорлъир,,свет,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кеп,,удовольствие,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кици,,загадка,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,коммунизм,,коммунизм,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кумеки,,помощь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кьаргьа,,множество живых существ,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къгенкъге,,грязь,,4,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кьгиммати,,цена,,4,Salimov 2010,Ksenia Romanova,andi1255
